session_id,traveller_id,origin_city,destination_city,search_date,travel_date,lead_days,departure_window,trip_purpose,party_size
S0001507,T000377,Hyderabad,Mumbai,2024-03-04,2024-03-07,3,Morning,Family / Personal,1
S0001508,T000377,Chennai,Kolkata,2024-03-02,2024-03-04,2,Early Morning,Family / Personal,1
S0001509,T000378,Kolkata,Chennai,2024-03-07,2024-03-09,2,Night,Business,3
S0001510,T000378,Chennai,Kolkata,2024-03-06,2024-03-13,7,Early Morning,Business,1
S0001511,T000378,Mumbai,Chennai,2024-03-05,2024-03-28,23,Early Morning,Family / Personal,1
S0001512,T000378,Bangalore,Delhi,2024-03-13,2024-04-13,31,Evening,Commute,1
S0001513,T000379,Kolkata,Delhi,2024-03-15,2024-04-04,20,Early Morning,Leisure,2
S0001514,T000379,Delhi,Chennai,2024-03-13,2024-04-30,48,Night,Leisure,1
S0001515,T000379,Chennai,Hyderabad,2024-03-07,2024-03-19,12,Evening,Business,2
S0001516,T000379,Kolkata,Mumbai,2024-03-13,2024-04-15,33,Evening,Leisure,2
S0001517,T000380,Chennai,Kolkata,2024-03-02,2024-03-18,16,Early Morning,Family / Personal,1
S0001518,T000380,Chennai,Hyderabad,2024-03-15,2024-04-16,32,Afternoon,Commute,1
S0001519,T000380,Bangalore,Delhi,2024-03-03,2024-04-08,36,Afternoon,Leisure,1
S0001520,T000380,Hyderabad,Bangalore,2024-03-14,2024-04-10,27,Afternoon,Business,2
S0001521,T000381,Mumbai,Hyderabad,2024-03-05,2024-03-13,8,Early Morning,Leisure,1
S0001522,T000381,Mumbai,Bangalore,2024-03-13,2024-04-10,28,Night,Leisure,1
S0001523,T000381,Mumbai,Delhi,2024-03-09,2024-03-27,18,Night,Leisure,3
S0001524,T000381,Delhi,Bangalore,2024-03-06,2024-04-02,27,Morning,Business,3
S0001525,T000382,Bangalore,Kolkata,2024-03-10,2024-04-09,30,Evening,Leisure,1
S0001526,T000382,Delhi,Chennai,2024-03-01,2024-03-06,5,Night,Family / Personal,2
S0001527,T000382,Bangalore,Chennai,2024-03-05,2024-04-08,34,Morning,Commute,2
S0001528,T000382,Chennai,Kolkata,2024-03-14,2024-03-27,13,Early Morning,Business,2
S0001529,T000383,Kolkata,Chennai,2024-03-08,2024-03-11,3,Night,Family / Personal,3
S0001530,T000383,Kolkata,Hyderabad,2024-03-12,2024-04-18,37,Afternoon,Leisure,1
S0001531,T000383,Kolkata,Chennai,2024-03-01,2024-04-13,43,Afternoon,Family / Personal,4
S0001532,T000383,Bangalore,Kolkata,2024-03-05,2024-04-19,45,Morning,Commute,4
S0001533,T000384,Kolkata,Hyderabad,2024-03-06,2024-04-21,46,Early Morning,Leisure,2
S0001534,T000384,Hyderabad,Bangalore,2024-03-14,2024-04-06,23,Morning,Business,1
S0001535,T000384,Mumbai,Chennai,2024-03-01,2024-03-27,26,Early Morning,Business,1
S0001536,T000384,Bangalore,Delhi,2024-03-07,2024-03-09,2,Early Morning,Business,2
S0001537,T000385,Delhi,Chennai,2024-03-06,2024-03-31,25,Morning,Leisure,1
S0001538,T000385,Bangalore,Hyderabad,2024-03-05,2024-03-12,7,Night,Business,1
S0001539,T000385,Mumbai,Delhi,2024-03-04,2024-04-17,44,Evening,Commute,1
S0001540,T000385,Kolkata,Delhi,2024-03-15,2024-03-24,9,Early Morning,Commute,1
S0001541,T000386,Chennai,Bangalore,2024-03-13,2024-05-01,49,Early Morning,Business,1
S0001542,T000386,Chennai,Delhi,2024-03-10,2024-03-12,2,Evening,Family / Personal,2
S0001543,T000386,Bangalore,Mumbai,2024-03-02,2024-03-30,28,Afternoon,Commute,1
S0001544,T000386,Bangalore,Hyderabad,2024-03-06,2024-03-23,17,Afternoon,Family / Personal,1
S0001545,T000387,Hyderabad,Delhi,2024-03-06,2024-04-19,44,Evening,Family / Personal,1
S0001546,T000387,Chennai,Bangalore,2024-03-15,2024-03-21,6,Morning,Commute,1
S0001547,T000387,Hyderabad,Delhi,2024-03-04,2024-04-18,45,Early Morning,Leisure,1
S0001548,T000387,Chennai,Kolkata,2024-03-10,2024-04-25,46,Night,Business,1
S0001549,T000388,Kolkata,Hyderabad,2024-03-02,2024-03-26,24,Evening,Commute,1
S0001550,T000388,Mumbai,Chennai,2024-03-05,2024-03-31,26,Evening,Commute,1
S0001551,T000388,Mumbai,Chennai,2024-03-12,2024-04-16,35,Evening,Business,2
S0001552,T000388,Mumbai,Hyderabad,2024-03-10,2024-04-02,23,Morning,Commute,4
S0001553,T000389,Hyderabad,Delhi,2024-03-06,2024-04-12,37,Early Morning,Business,1
S0001554,T000389,Delhi,Chennai,2024-03-04,2024-03-14,10,Early Morning,Commute,1
S0001555,T000389,Chennai,Mumbai,2024-03-01,2024-03-29,28,Afternoon,Family / Personal,1
S0001556,T000389,Chennai,Mumbai,2024-03-04,2024-04-08,35,Evening,Leisure,1
S0001557,T000390,Mumbai,Kolkata,2024-03-05,2024-03-24,19,Early Morning,Family / Personal,1
S0001558,T000390,Delhi,Bangalore,2024-03-14,2024-04-30,47,Early Morning,Family / Personal,1
S0001559,T000390,Kolkata,Delhi,2024-03-10,2024-04-11,32,Night,Business,1
S0001560,T000390,Mumbai,Delhi,2024-03-08,2024-03-24,16,Afternoon,Commute,2
S0001561,T000391,Mumbai,Bangalore,2024-03-15,2024-03-28,13,Evening,Commute,2
S0001562,T000391,Delhi,Chennai,2024-03-09,2024-04-02,24,Afternoon,Leisure,1
S0001563,T000391,Chennai,Delhi,2024-03-01,2024-03-19,18,Morning,Leisure,1
S0001564,T000391,Delhi,Kolkata,2024-03-07,2024-03-16,9,Night,Leisure,1
S0001565,T000392,Mumbai,Chennai,2024-03-04,2024-03-11,7,Evening,Leisure,2
S0001566,T000392,Bangalore,Chennai,2024-03-06,2024-03-08,2,Evening,Family / Personal,3
S0001567,T000392,Mumbai,Kolkata,2024-03-13,2024-03-20,7,Night,Leisure,3
S0001568,T000392,Chennai,Hyderabad,2024-03-08,2024-04-04,27,Evening,Commute,3
S0001569,T000393,Mumbai,Delhi,2024-03-04,2024-03-31,27,Morning,Leisure,1
S0001570,T000393,Bangalore,Hyderabad,2024-03-02,2024-03-23,21,Afternoon,Commute,4
S0001571,T000393,Bangalore,Hyderabad,2024-03-15,2024-03-30,15,Early Morning,Leisure,2
S0001572,T000393,Delhi,Hyderabad,2024-03-06,2024-03-23,17,Early Morning,Business,2
S0001573,T000394,Mumbai,Bangalore,2024-03-03,2024-03-16,13,Afternoon,Commute,1
S0001574,T000394,Mumbai,Bangalore,2024-03-04,2024-04-22,49,Morning,Leisure,3
S0001575,T000394,Kolkata,Hyderabad,2024-03-13,2024-03-19,6,Evening,Commute,1
S0001576,T000394,Kolkata,Bangalore,2024-03-07,2024-03-10,3,Evening,Family / Personal,1
S0001577,T000395,Hyderabad,Kolkata,2024-03-15,2024-03-20,5,Evening,Family / Personal,1
S0001578,T000395,Delhi,Chennai,2024-03-03,2024-04-12,40,Afternoon,Leisure,2
S0001579,T000395,Mumbai,Bangalore,2024-03-04,2024-04-10,37,Early Morning,Commute,1
S0001580,T000395,Delhi,Hyderabad,2024-03-09,2024-03-24,15,Evening,Leisure,2
S0001581,T000396,Hyderabad,Kolkata,2024-03-01,2024-04-13,43,Night,Business,1
S0001582,T000396,Delhi,Kolkata,2024-03-02,2024-04-13,42,Evening,Family / Personal,1
S0001583,T000396,Delhi,Chennai,2024-03-12,2024-04-01,20,Early Morning,Business,1
S0001584,T000396,Delhi,Kolkata,2024-03-08,2024-04-10,33,Afternoon,Commute,2
S0001585,T000397,Bangalore,Chennai,2024-03-04,2024-03-24,20,Early Morning,Leisure,2
S0001586,T000397,Chennai,Delhi,2024-03-14,2024-03-29,15,Afternoon,Leisure,1
S0001587,T000397,Chennai,Hyderabad,2024-03-04,2024-04-10,37,Night,Commute,2
S0001588,T000397,Hyderabad,Kolkata,2024-03-08,2024-03-21,13,Afternoon,Business,1
S0001589,T000398,Delhi,Mumbai,2024-03-15,2024-04-22,38,Afternoon,Commute,3
S0001590,T000398,Delhi,Mumbai,2024-03-06,2024-03-20,14,Evening,Leisure,1
S0001591,T000398,Mumbai,Bangalore,2024-03-01,2024-04-07,37,Afternoon,Leisure,1
S0001592,T000398,Hyderabad,Chennai,2024-03-04,2024-03-16,12,Evening,Commute,1
S0001593,T000399,Mumbai,Hyderabad,2024-03-01,2024-03-25,24,Night,Commute,2
S0001594,T000399,Delhi,Hyderabad,2024-03-10,2024-03-30,20,Evening,Leisure,1
S0001595,T000399,Delhi,Mumbai,2024-03-10,2024-04-15,36,Morning,Commute,2
S0001596,T000399,Delhi,Mumbai,2024-03-09,2024-03-15,6,Afternoon,Commute,3
S0001597,T000400,Chennai,Delhi,2024-03-10,2024-04-23,44,Morning,Business,1
S0001598,T000400,Delhi,Kolkata,2024-03-09,2024-03-22,13,Morning,Leisure,1
S0001599,T000400,Hyderabad,Chennai,2024-03-11,2024-04-07,27,Afternoon,Commute,4
S0001600,T000400,Delhi,Kolkata,2024-03-06,2024-04-02,27,Evening,Business,2
S0001601,T000401,Bangalore,Kolkata,2024-03-03,2024-04-19,47,Evening,Business,2
S0001602,T000401,Kolkata,Hyderabad,2024-03-05,2024-03-08,3,Early Morning,Commute,2
S0001603,T000401,Kolkata,Mumbai,2024-03-08,2024-04-22,45,Evening,Business,2
S0001604,T000401,Delhi,Mumbai,2024-03-05,2024-04-11,37,Night,Family / Personal,1
S0001605,T000402,Hyderabad,Delhi,2024-03-12,2024-04-20,39,Afternoon,Commute,1
S0001606,T000402,Bangalore,Hyderabad,2024-03-01,2024-04-06,36,Night,Commute,1
S0001607,T000402,Chennai,Hyderabad,2024-03-07,2024-04-01,25,Night,Commute,1
S0001608,T000402,Bangalore,Hyderabad,2024-03-07,2024-03-10,3,Early Morning,Leisure,2
S0001609,T000403,Bangalore,Chennai,2024-03-04,2024-04-11,38,Afternoon,Commute,1
S0001610,T000403,Bangalore,Hyderabad,2024-03-01,2024-03-13,12,Early Morning,Commute,1
S0001611,T000403,Mumbai,Delhi,2024-03-13,2024-04-09,27,Early Morning,Commute,1
S0001612,T000403,Bangalore,Kolkata,2024-03-11,2024-03-22,11,Evening,Leisure,1
S0001613,T000404,Kolkata,Delhi,2024-03-02,2024-04-09,38,Morning,Leisure,1
S0001614,T000404,Delhi,Mumbai,2024-03-12,2024-04-27,46,Early Morning,Leisure,2
S0001615,T000404,Delhi,Mumbai,2024-03-04,2024-03-06,2,Afternoon,Leisure,1
S0001616,T000404,Bangalore,Delhi,2024-03-01,2024-04-13,43,Morning,Business,1
S0001617,T000405,Chennai,Mumbai,2024-03-12,2024-04-27,46,Morning,Business,1
S0001618,T000405,Hyderabad,Bangalore,2024-03-11,2024-03-19,8,Afternoon,Business,3
S0001619,T000405,Kolkata,Chennai,2024-03-02,2024-04-08,37,Afternoon,Family / Personal,1
S0001620,T000405,Hyderabad,Delhi,2024-03-04,2024-04-13,40,Night,Leisure,1
S0001621,T000406,Delhi,Chennai,2024-03-01,2024-04-05,35,Morning,Leisure,1
S0001622,T000406,Bangalore,Mumbai,2024-03-04,2024-03-16,12,Evening,Leisure,2
S0001623,T000406,Hyderabad,Mumbai,2024-03-04,2024-03-08,4,Early Morning,Commute,1
S0001624,T000406,Kolkata,Chennai,2024-03-04,2024-03-29,25,Morning,Leisure,1
S0001625,T000407,Chennai,Delhi,2024-03-09,2024-04-14,36,Early Morning,Commute,2
S0001626,T000407,Kolkata,Delhi,2024-03-12,2024-03-17,5,Early Morning,Family / Personal,1
S0001627,T000407,Mumbai,Chennai,2024-03-06,2024-03-28,22,Morning,Commute,2
S0001628,T000407,Mumbai,Hyderabad,2024-03-07,2024-03-14,7,Evening,Leisure,2
S0001629,T000408,Delhi,Bangalore,2024-03-04,2024-03-25,21,Afternoon,Business,1
S0001630,T000408,Chennai,Mumbai,2024-03-04,2024-04-04,31,Evening,Commute,1
S0001631,T000408,Mumbai,Hyderabad,2024-03-10,2024-03-14,4,Early Morning,Family / Personal,1
S0001632,T000408,Hyderabad,Delhi,2024-03-15,2024-04-19,35,Early Morning,Business,1
S0001633,T000409,Bangalore,Kolkata,2024-03-02,2024-03-27,25,Morning,Family / Personal,2
S0001634,T000409,Bangalore,Hyderabad,2024-03-06,2024-03-13,7,Evening,Commute,2
S0001635,T000409,Delhi,Hyderabad,2024-03-04,2024-04-12,39,Early Morning,Commute,1
S0001636,T000409,Hyderabad,Delhi,2024-03-14,2024-04-05,22,Morning,Leisure,1
S0001637,T000410,Chennai,Delhi,2024-03-11,2024-03-27,16,Early Morning,Leisure,2
S0001638,T000410,Kolkata,Delhi,2024-03-04,2024-04-06,33,Evening,Leisure,1
S0001639,T000410,Kolkata,Hyderabad,2024-03-05,2024-04-06,32,Early Morning,Family / Personal,1
S0001640,T000410,Mumbai,Hyderabad,2024-03-03,2024-03-22,19,Morning,Business,1
S0001641,T000411,Kolkata,Chennai,2024-03-14,2024-04-06,23,Evening,Family / Personal,2
S0001642,T000411,Hyderabad,Mumbai,2024-03-11,2024-03-17,6,Afternoon,Business,1
S0001643,T000411,Hyderabad,Delhi,2024-03-12,2024-03-26,14,Afternoon,Commute,1
S0001644,T000411,Delhi,Kolkata,2024-03-01,2024-03-04,3,Early Morning,Commute,1
S0001645,T000412,Hyderabad,Kolkata,2024-03-09,2024-03-23,14,Afternoon,Commute,3
S0001646,T000412,Hyderabad,Bangalore,2024-03-12,2024-04-14,33,Afternoon,Business,1
S0001647,T000412,Chennai,Kolkata,2024-03-02,2024-04-16,45,Evening,Commute,2
S0001648,T000412,Hyderabad,Mumbai,2024-03-08,2024-04-14,37,Afternoon,Commute,1
S0001649,T000413,Mumbai,Hyderabad,2024-03-13,2024-04-30,48,Afternoon,Commute,2
S0001650,T000413,Kolkata,Delhi,2024-03-01,2024-03-18,17,Early Morning,Business,1
S0001651,T000413,Mumbai,Hyderabad,2024-03-03,2024-03-06,3,Afternoon,Leisure,2
S0001652,T000413,Chennai,Mumbai,2024-03-13,2024-03-25,12,Afternoon,Business,1
S0001653,T000414,Delhi,Mumbai,2024-03-07,2024-03-21,14,Early Morning,Family / Personal,1
S0001654,T000414,Hyderabad,Bangalore,2024-03-06,2024-03-14,8,Morning,Business,1
S0001655,T000414,Delhi,Hyderabad,2024-03-08,2024-04-08,31,Afternoon,Business,1
S0001656,T000414,Hyderabad,Kolkata,2024-03-02,2024-04-20,49,Morning,Commute,1
S0001657,T000415,Delhi,Hyderabad,2024-03-05,2024-03-28,23,Early Morning,Commute,2
S0001658,T000415,Kolkata,Bangalore,2024-03-01,2024-04-11,41,Morning,Leisure,3
S0001659,T000415,Bangalore,Kolkata,2024-03-05,2024-03-18,13,Morning,Commute,1
S0001660,T000415,Mumbai,Kolkata,2024-03-13,2024-04-27,45,Evening,Business,1
S0001661,T000416,Kolkata,Mumbai,2024-03-11,2024-04-29,49,Early Morning,Leisure,1
S0001662,T000416,Bangalore,Mumbai,2024-03-08,2024-04-02,25,Evening,Business,2
S0001663,T000416,Kolkata,Mumbai,2024-03-08,2024-03-18,10,Afternoon,Business,1
S0001664,T000416,Mumbai,Hyderabad,2024-03-04,2024-03-14,10,Night,Leisure,1
S0001665,T000417,Kolkata,Mumbai,2024-03-08,2024-03-21,13,Early Morning,Business,1
S0001666,T000417,Bangalore,Mumbai,2024-03-15,2024-03-16,1,Evening,Commute,1
S0001667,T000417,Mumbai,Kolkata,2024-03-04,2024-04-06,33,Night,Leisure,1
S0001668,T000417,Mumbai,Bangalore,2024-03-01,2024-03-31,30,Morning,Family / Personal,1
S0001669,T000418,Chennai,Delhi,2024-03-10,2024-03-11,1,Morning,Family / Personal,1
S0001670,T000418,Chennai,Delhi,2024-03-13,2024-04-02,20,Evening,Leisure,3
S0001671,T000418,Hyderabad,Mumbai,2024-03-05,2024-04-02,28,Night,Commute,1
S0001672,T000418,Kolkata,Delhi,2024-03-07,2024-04-06,30,Night,Commute,1
S0001673,T000419,Kolkata,Mumbai,2024-03-11,2024-04-11,31,Afternoon,Leisure,1
S0001674,T000419,Hyderabad,Chennai,2024-03-05,2024-04-17,43,Evening,Leisure,2
S0001675,T000419,Delhi,Chennai,2024-03-04,2024-04-02,29,Night,Business,2
S0001676,T000419,Hyderabad,Chennai,2024-03-09,2024-03-15,6,Night,Commute,1
S0001677,T000420,Mumbai,Delhi,2024-03-14,2024-04-10,27,Evening,Business,4
S0001678,T000420,Mumbai,Bangalore,2024-03-04,2024-04-01,28,Early Morning,Leisure,2
S0001679,T000420,Bangalore,Hyderabad,2024-03-02,2024-03-31,29,Morning,Leisure,1
S0001680,T000420,Delhi,Kolkata,2024-03-15,2024-04-30,46,Afternoon,Commute,2
S0001681,T000421,Hyderabad,Delhi,2024-03-02,2024-03-18,16,Night,Leisure,1
S0001682,T000421,Kolkata,Delhi,2024-03-04,2024-03-06,2,Afternoon,Leisure,2
S0001683,T000421,Bangalore,Mumbai,2024-03-01,2024-03-30,29,Early Morning,Commute,1
S0001684,T000421,Kolkata,Delhi,2024-03-11,2024-04-17,37,Evening,Leisure,2
S0001685,T000422,Mumbai,Kolkata,2024-03-15,2024-04-05,21,Morning,Commute,1
S0001686,T000422,Bangalore,Hyderabad,2024-03-08,2024-04-05,28,Morning,Commute,1
S0001687,T000422,Delhi,Mumbai,2024-03-14,2024-03-25,11,Afternoon,Leisure,1
S0001688,T000422,Mumbai,Bangalore,2024-03-05,2024-03-31,26,Afternoon,Commute,2
S0001689,T000423,Kolkata,Hyderabad,2024-03-11,2024-04-22,42,Night,Leisure,2
S0001690,T000423,Kolkata,Mumbai,2024-03-03,2024-03-09,6,Evening,Business,1
S0001691,T000423,Mumbai,Bangalore,2024-03-15,2024-04-09,25,Afternoon,Commute,1
S0001692,T000423,Chennai,Bangalore,2024-03-11,2024-03-30,19,Night,Family / Personal,1
S0001693,T000424,Kolkata,Hyderabad,2024-03-08,2024-03-10,2,Afternoon,Business,1
S0001694,T000424,Chennai,Kolkata,2024-03-02,2024-04-17,46,Evening,Leisure,1
S0001695,T000424,Mumbai,Delhi,2024-03-13,2024-04-28,46,Morning,Business,1
S0001696,T000424,Bangalore,Hyderabad,2024-03-09,2024-04-06,28,Morning,Commute,1
S0001697,T000425,Chennai,Bangalore,2024-03-12,2024-04-06,25,Early Morning,Commute,2
S0001698,T000425,Hyderabad,Delhi,2024-03-13,2024-04-13,31,Evening,Commute,3
S0001699,T000425,Chennai,Delhi,2024-03-13,2024-04-29,47,Night,Commute,1
S0001700,T000425,Chennai,Kolkata,2024-03-11,2024-03-18,7,Morning,Leisure,1
S0001701,T000426,Mumbai,Bangalore,2024-03-03,2024-03-07,4,Afternoon,Commute,3
S0001702,T000426,Mumbai,Hyderabad,2024-03-03,2024-03-28,25,Morning,Commute,3
S0001703,T000426,Kolkata,Bangalore,2024-03-09,2024-04-01,23,Night,Commute,1
S0001704,T000426,Hyderabad,Bangalore,2024-03-12,2024-03-20,8,Morning,Family / Personal,2
S0001705,T000427,Mumbai,Chennai,2024-03-15,2024-04-17,33,Night,Business,1
S0001706,T000427,Delhi,Bangalore,2024-03-07,2024-03-20,13,Night,Family / Personal,2
S0001707,T000427,Chennai,Hyderabad,2024-03-11,2024-04-22,42,Evening,Leisure,1
S0001708,T000427,Kolkata,Bangalore,2024-03-11,2024-03-27,16,Night,Leisure,1
S0001709,T000428,Bangalore,Mumbai,2024-03-09,2024-04-15,37,Night,Family / Personal,3
S0001710,T000428,Delhi,Chennai,2024-03-11,2024-04-09,29,Night,Business,1
S0001711,T000428,Mumbai,Delhi,2024-03-08,2024-03-21,13,Night,Leisure,2
S0001712,T000428,Chennai,Hyderabad,2024-03-08,2024-04-25,48,Afternoon,Leisure,1
S0001713,T000429,Bangalore,Hyderabad,2024-03-05,2024-04-02,28,Early Morning,Leisure,2
S0001714,T000429,Bangalore,Delhi,2024-03-03,2024-04-18,46,Early Morning,Business,1
S0001715,T000429,Hyderabad,Bangalore,2024-03-04,2024-03-30,26,Afternoon,Leisure,2
S0001716,T000429,Hyderabad,Mumbai,2024-03-08,2024-03-20,12,Night,Leisure,3
S0001717,T000430,Delhi,Chennai,2024-03-02,2024-03-09,7,Early Morning,Family / Personal,3
S0001718,T000430,Delhi,Hyderabad,2024-03-12,2024-04-03,22,Evening,Business,1
S0001719,T000430,Kolkata,Mumbai,2024-03-14,2024-04-16,33,Night,Leisure,1
S0001720,T000430,Delhi,Chennai,2024-03-05,2024-03-22,17,Morning,Business,1
S0001721,T000431,Delhi,Kolkata,2024-03-06,2024-03-09,3,Morning,Business,2
S0001722,T000431,Kolkata,Hyderabad,2024-03-07,2024-04-06,30,Night,Business,2
S0001723,T000431,Kolkata,Chennai,2024-03-11,2024-03-19,8,Evening,Commute,1
S0001724,T000431,Bangalore,Hyderabad,2024-03-02,2024-04-13,42,Night,Leisure,1
S0001725,T000432,Hyderabad,Delhi,2024-03-06,2024-03-28,22,Afternoon,Commute,1
S0001726,T000432,Kolkata,Hyderabad,2024-03-05,2024-04-19,45,Early Morning,Commute,1
S0001727,T000432,Mumbai,Delhi,2024-03-01,2024-03-31,30,Early Morning,Leisure,1
S0001728,T000432,Hyderabad,Bangalore,2024-03-02,2024-03-26,24,Morning,Business,2
S0001729,T000433,Chennai,Delhi,2024-03-08,2024-04-15,38,Night,Leisure,1
S0001730,T000433,Delhi,Chennai,2024-03-14,2024-04-27,44,Morning,Business,1
S0001731,T000433,Kolkata,Chennai,2024-03-01,2024-03-14,13,Evening,Business,2
S0001732,T000433,Kolkata,Delhi,2024-03-09,2024-03-16,7,Afternoon,Business,1
S0001733,T000434,Mumbai,Chennai,2024-03-11,2024-04-04,24,Evening,Leisure,1
S0001734,T000434,Bangalore,Kolkata,2024-03-08,2024-03-18,10,Night,Business,1
S0001735,T000434,Mumbai,Chennai,2024-03-03,2024-03-26,23,Afternoon,Commute,1
S0001736,T000434,Delhi,Chennai,2024-03-07,2024-04-18,42,Early Morning,Commute,1
S0001737,T000435,Bangalore,Hyderabad,2024-03-05,2024-04-06,32,Early Morning,Commute,1
S0001738,T000435,Kolkata,Delhi,2024-03-14,2024-04-18,35,Afternoon,Leisure,3
S0001739,T000435,Delhi,Hyderabad,2024-03-13,2024-03-18,5,Night,Leisure,1
S0001740,T000435,Hyderabad,Bangalore,2024-03-12,2024-04-06,25,Morning,Leisure,1
S0001741,T000436,Mumbai,Kolkata,2024-03-15,2024-03-20,5,Afternoon,Commute,1
S0001742,T000436,Chennai,Hyderabad,2024-03-09,2024-04-22,44,Night,Leisure,1
S0001743,T000436,Bangalore,Chennai,2024-03-10,2024-04-26,47,Early Morning,Leisure,1
S0001744,T000436,Hyderabad,Mumbai,2024-03-09,2024-03-23,14,Early Morning,Leisure,2
S0001745,T000437,Hyderabad,Delhi,2024-03-13,2024-03-21,8,Evening,Business,2
S0001746,T000437,Hyderabad,Kolkata,2024-03-02,2024-03-10,8,Afternoon,Business,3
S0001747,T000437,Bangalore,Mumbai,2024-03-12,2024-03-20,8,Early Morning,Family / Personal,1
S0001748,T000437,Chennai,Hyderabad,2024-03-15,2024-04-19,35,Night,Commute,1
S0001749,T000438,Delhi,Kolkata,2024-03-03,2024-03-09,6,Evening,Family / Personal,2
S0001750,T000438,Bangalore,Kolkata,2024-03-09,2024-03-30,21,Morning,Business,1
S0001751,T000438,Delhi,Chennai,2024-03-10,2024-03-25,15,Afternoon,Family / Personal,1
S0001752,T000438,Delhi,Mumbai,2024-03-06,2024-03-16,10,Morning,Leisure,1
S0001753,T000439,Mumbai,Delhi,2024-03-08,2024-03-24,16,Morning,Leisure,1
S0001754,T000439,Chennai,Delhi,2024-03-07,2024-03-11,4,Night,Business,1
S0001755,T000439,Kolkata,Bangalore,2024-03-03,2024-03-25,22,Morning,Commute,2
S0001756,T000439,Chennai,Hyderabad,2024-03-11,2024-04-02,22,Afternoon,Leisure,1
S0001757,T000440,Chennai,Kolkata,2024-03-08,2024-03-24,16,Morning,Commute,2
S0001758,T000440,Delhi,Hyderabad,2024-03-09,2024-03-21,12,Evening,Family / Personal,1
S0001759,T000440,Bangalore,Kolkata,2024-03-10,2024-04-08,29,Evening,Business,2
S0001760,T000440,Delhi,Kolkata,2024-03-01,2024-04-08,38,Early Morning,Commute,4
S0001761,T000441,Hyderabad,Chennai,2024-03-02,2024-03-14,12,Afternoon,Leisure,1
S0001762,T000441,Mumbai,Bangalore,2024-03-11,2024-04-02,22,Morning,Leisure,2
S0001763,T000441,Delhi,Chennai,2024-03-01,2024-03-16,15,Night,Business,1
S0001764,T000441,Kolkata,Chennai,2024-03-06,2024-03-28,22,Morning,Family / Personal,3
S0001765,T000442,Bangalore,Chennai,2024-03-08,2024-03-22,14,Early Morning,Leisure,1
S0001766,T000442,Kolkata,Delhi,2024-03-02,2024-03-08,6,Night,Business,1
S0001767,T000442,Kolkata,Mumbai,2024-03-04,2024-04-02,29,Early Morning,Commute,1
S0001768,T000442,Hyderabad,Kolkata,2024-03-12,2024-03-25,13,Night,Commute,1
S0001769,T000443,Delhi,Bangalore,2024-03-04,2024-03-18,14,Afternoon,Business,1
S0001770,T000443,Kolkata,Hyderabad,2024-03-09,2024-04-18,40,Evening,Leisure,1
S0001771,T000443,Delhi,Hyderabad,2024-03-12,2024-04-09,28,Morning,Leisure,1
S0001772,T000443,Kolkata,Bangalore,2024-03-08,2024-03-23,15,Night,Leisure,1
S0001773,T000444,Chennai,Hyderabad,2024-03-10,2024-03-11,1,Evening,Leisure,3
S0001774,T000444,Bangalore,Delhi,2024-03-09,2024-04-09,31,Early Morning,Commute,1
S0001775,T000444,Kolkata,Delhi,2024-03-09,2024-04-24,46,Morning,Leisure,1
S0001776,T000444,Chennai,Delhi,2024-03-15,2024-03-25,10,Morning,Leisure,1
S0001777,T000445,Delhi,Kolkata,2024-03-04,2024-03-15,11,Night,Leisure,1
S0001778,T000445,Mumbai,Chennai,2024-03-14,2024-04-09,26,Early Morning,Leisure,3
S0001779,T000445,Hyderabad,Mumbai,2024-03-14,2024-04-20,37,Night,Leisure,2
S0001780,T000445,Kolkata,Chennai,2024-03-06,2024-04-01,26,Afternoon,Commute,1
S0001781,T000446,Bangalore,Chennai,2024-03-14,2024-04-22,39,Early Morning,Commute,1
S0001782,T000446,Hyderabad,Mumbai,2024-03-06,2024-03-17,11,Afternoon,Leisure,1
S0001783,T000446,Hyderabad,Delhi,2024-03-13,2024-04-08,26,Evening,Commute,3
